"[Using IT, Research, Career Development]",Python for Accounting 1,Data science academic support,9540280,30/11/2021 13:00,30/11/2021 15:00,LRB.R08,"[Kashvi Gandhi, Sara Luxmoore]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9580326,28/01/2022 15:00,28/01/2022 16:00,MS TEAMS,"[Manuela Capony, Kara Jessup]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides,Productivity tools,9515501,24/11/2021 09:00,24/11/2021 10:00,LRB.R08,"[Manuela Capony, Jing Soh]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9679168,05/05/2022 15:00,05/05/2022 16:00,MS TEAMS,[Bardia Bijani Aval],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9616642,22/02/2022 11:00,22/02/2022 12:00,MS TEAMS,"[Eshwar Seshagiri, Lidya Stamper]",7
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9597991,02/02/2022 10:00,02/02/2022 11:00,https://lse.zoom.us/j/82078627399,[Andrew Moles],3
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr,Data science tools and coding,9528384,16/11/2021 13:00,16/11/2021 14:00,LRB.R08,[Arina Ghanizadegan],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9626336,14/03/2022 10:00,14/03/2022 11:00,LBR.R.08,"[Isolde Hegemann, Lidya Stamper]",3
"[Using IT, Research, Career Development]",Python Fundamentals 6: Functions and Modules (online),Data science tools and coding,9579736,21/01/2022 11:00,21/01/2022 12:00,https://lse.zoom.us/j/89483045286,[Kashvi Gandhi],3
[Using IT],Advanced NVivo: Session 3,Specialist research tools for staff,9677205,05/05/2022 13:00,05/05/2022 15:30,Zoom (link will be emailed),[Clare Tagg],13
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames (online),Data science tools and coding,9579811,25/01/2022 15:00,25/01/2022 16:00,https://lse.zoom.us/j/87542482216,[Giorgia Cecchinato],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9630831,25/03/2022 12:00,25/03/2022 13:00,LBR.R.08,"[Kashvi Gandhi, Eshwar Seshagiri]",1
"[Specific skills, Using IT, Research, Career Development]",R Fundamentals 6: Conditionals and Logic,Data science tools and coding,9485896,10/11/2021 15:00,10/11/2021 16:00,LRB.R08,[Arina Ghanizadegan],3
"[Using IT, Research, Career Development]",R Data Wrangling 2: Data wrangling with dplyr (online),Data science tools and coding,9522816,11/11/2021 17:00,11/11/2021 18:00,https://lse.zoom.us/j/85993169636,[Arina Ghanizadegan],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9616831,25/02/2022 15:00,25/02/2022 16:00,MS TEAMS,"[Shurjo Rana, Eshwar Seshagiri]",5
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9629169,01/04/2022 13:00,01/04/2022 14:00,https://lse.zoom.us/j/84547282868,[Mario Marset Marset Ehrle],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9527797,01/12/2021 17:00,01/12/2021 18:00,MS TEAMS,"[Min Qi Boo, Kashvi Gandhi]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9679182,06/05/2022 12:00,06/05/2022 13:00,MS TEAMS,[Manuela Capony],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9598943,04/02/2022 09:00,04/02/2022 10:00,LBR.R.08,[Bethanie Lim],3
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides (online),Productivity tools,9225906,22/02/2022 13:00,22/02/2022 14:00,MS TEAMS,"[Jack Downes, Shenel Mushtaq]",5
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables,Data science tools and coding,9598030,02/02/2022 13:00,02/02/2022 14:00,LBR.R.08,[Arina Ghanizadegan],1
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides (online),Productivity tools,9580058,17/01/2022 15:00,17/01/2022 16:00,MS TEAMS,"[Manuela Capony, Shenel Mushtaq]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering,Productivity tools,9520521,08/11/2021 10:00,08/11/2021 11:00,LRB.R08,"[Jack Downes, Kara Jessup]",3
"[Using IT, Research, Career Development]",Working with Tabular Data 2: NumPy 2D Arrays,Data science tools and coding,9616412,15/02/2022 15:00,15/02/2022 16:00,LBR.R.08,[Kashvi Gandhi],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis,Productivity tools,9520837,18/11/2021 11:00,18/11/2021 12:00,LRB.R08,[Shenel Mushtaq],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 6: Using Macros (online),Productivity tools,9219492,17/11/2021 15:00,17/11/2021 16:00,MS TEAMS,"[Shurjo Rana, Eshwar Seshagiri]",4
"[Using IT, Research, Career Development]",Python Fundamentals 4: Lists,Data science tools and coding,9616468,24/02/2022 14:00,24/02/2022 15:00,LBR.R.08,[Kashvi Gandhi],3
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 2: Worksheet Manipulation,Productivity tools,9488344,23/11/2021 11:00,23/11/2021 12:00,LRB.R08,"[Kashvi Gandhi, Shurjo Rana]",1
"[Using IT, Research, Career Development]",Working with Tabular Data 3: Pandas Basics (online),Data science tools and coding,9486377,09/11/2021 16:00,09/11/2021 17:00,https://lse.zoom.us/j/89462099114,[Sara Luxmoore],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9598864,02/02/2022 18:00,02/02/2022 19:00,LBR.R.08,[Jack Downes],2
"[Using IT, Research, Career Development]",Tableau 3: Geographic Data and Relationships,Data science tools and coding,9522510,08/11/2021 14:00,08/11/2021 15:00,LRB.R08,[Giorgia Cecchinato],1
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9507326,14/10/2021 18:00,14/10/2021 19:00,https://lse.zoom.us/j/82078627399,[Konstanty Kowalewski],6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9630892,30/03/2022 17:00,30/03/2022 18:00,MS TEAMS,"[Shurjo Rana, Jing Soh]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9679355,16/05/2022 12:00,16/05/2022 13:00,MS TEAMS,"[Bardia Bijani Aval, Shurjo Rana]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 1: Elements and Variables,Productivity tools,9532536,09/12/2021 17:00,09/12/2021 18:00,LRB.R08,"[Manuela Capony, Jing Soh]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools,Productivity tools,9598902,04/02/2022 16:00,04/02/2022 17:00,LBR.R.08,[Jing Soh],3
"[Using IT, Research, Career Development]",Working with Tabular Data 3: Pandas Basics,Data science tools and coding,9598302,09/02/2022 15:00,09/02/2022 16:00,LBR.R.08,[Sara Luxmoore],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions,Productivity tools,9527786,02/12/2021 09:00,02/12/2021 10:00,LRB.R08,"[Manuela Capony, Nedelin Velikov]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9626342,14/03/2022 10:00,14/03/2022 11:00,MS TEAMS,"[Manuela Capony, Eshwar Seshagiri]",3
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists (online),Data science tools and coding,9679024,26/05/2022 14:00,26/05/2022 15:00,https://lse.zoom.us/j/89387511046,[Adam Gray],0
"[Using IT, Research, Career Development]",Python Fundamentals 9: Writing Functions (online),Data science tools and coding,9597955,31/01/2022 13:00,31/01/2022 14:00,https://lse.zoom.us/j/89426048541,[Ximin Chen],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9679475,20/05/2022 12:00,20/05/2022 13:00,MS TEAMS,"[Min Qi Boo, Nedelin Velikov]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering,Productivity tools,9520571,10/11/2021 09:00,10/11/2021 10:00,LRB.R08,[Manuela Capony],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9580070,18/01/2022 14:00,18/01/2022 15:00,MS TEAMS,"[Kara Jessup, Shurjo Rana]",4
"[Using IT, Research, Career Development]",R Data Wrangling 3: Joining and aggregation,Data science tools and coding,9688705,13/06/2022 13:00,13/06/2022 14:00,LBR.R.08,[Arina Ghanizadegan],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9598800,02/02/2022 10:00,02/02/2022 11:00,LBR.R.08,"[Isolde Hegemann, Eshwar Seshagiri]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides,Productivity tools,9488821,21/02/2022 16:00,21/02/2022 17:00,LBR.R.08,"[Bardia Bijani Aval, Isolde Hegemann]",5
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting (online),Data science tools and coding,9512293,18/10/2021 14:00,18/10/2021 15:00,https://lse.zoom.us/j/86021135122,[Giorgia Cecchinato],2
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing",Data science tools and coding,9601064,01/02/2022 17:00,01/02/2022 18:00,LBR.R.08,[Kashvi Gandhi],1
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau,Data science tools and coding,9678685,03/05/2022 12:00,03/05/2022 13:00,LBR.R.08,[Giorgia Cecchinato],3
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9588063,19/01/2022 11:00,19/01/2022 12:00,https://lse.zoom.us/j/82078627399,[Arina Ghanizadegan],9
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools,Productivity tools,9487626,09/11/2021 11:00,09/11/2021 12:00,LRB.R08,"[Kashvi Gandhi, Shurjo Rana]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 3: Professional Slides (online),Productivity tools,9515563,25/11/2021 13:00,25/11/2021 14:00,MS TEAMS,"[Manuela Capony, Jack Downes]",2
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists (online),Data science tools and coding,9640854,30/03/2022 10:00,30/03/2022 11:00,https://lse.zoom.us/j/89387511046,[Kashvi Gandhi],4
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9592611,17/02/2022 15:00,17/02/2022 16:00,https://lse.zoom.us/j/82966465093,[Ximin Chen],5
"[Using IT, Research, Career Development]",Python Fundamentals 3: Converting Data Types (online),Data science tools and coding,9623654,01/03/2022 10:00,01/03/2022 11:00,https://lse.zoom.us/j/81210179991,[Ximin Chen],6
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 4: Debugging and Troubleshooting (online),Productivity tools,9580217,25/01/2022 17:00,25/01/2022 18:00,MS TEAMS,"[Kashvi Gandhi, Isolde Hegemann]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 5: Report Generation,Productivity tools,9488398,30/11/2021 11:00,30/11/2021 12:00,LRB.R08,[Shurjo Rana],0
"[Using IT, Research, Career Development]",Python Fundamentals 2: String Variables (online),Data science tools and coding,9598042,02/02/2022 15:00,02/02/2022 16:00,https://lse.zoom.us/j/84527630297,[Ximin Chen],2
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames (online),Data science tools and coding,9623661,02/03/2022 17:00,02/03/2022 18:00,https://lse.zoom.us/j/89075101707,[Lars Murdock Physant Murdock],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9689178,09/06/2022 13:00,09/06/2022 14:00,LBR.R.08,"[Kara Jessup, Eshwar Seshagiri]",3
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau (online),Data science tools and coding,9512275,21/10/2021 16:00,21/10/2021 17:00,https://lse.zoom.us/j/86303415216,[Giorgia Cecchinato],5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9487530,03/11/2021 17:00,03/11/2021 18:00,MS TEAMS,"[Isolde Hegemann, Bethanie Lim]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9520554,09/11/2021 14:00,09/11/2021 15:00,MS TEAMS,"[Bethanie Lim, Eshwar Seshagiri]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9616825,24/02/2022 11:00,24/02/2022 12:00,LBR.R.08,"[Shenel Mushtaq, Jing Soh]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides (online),Productivity tools,9515529,24/11/2021 15:00,24/11/2021 16:00,MS TEAMS,"[Bardia Bijani Aval, Jack Downes]",1
"[Using IT, Research, Career Development]",R Fundamentals 7: Lists and Matrices (online),Data science tools and coding,9536278,25/11/2021 17:00,25/11/2021 18:00,https://lse.zoom.us/j/85013336621,[Arina Ghanizadegan],0
"[Using IT, Research, Career Development]",R Data Wrangling 2: Data wrangling with dplyr (online),Data science tools and coding,9579804,25/01/2022 13:00,25/01/2022 14:00,https://lse.zoom.us/j/85993169636,[Giorgia Cecchinato],3
"[Using IT, Research, Career Development]",Tableau 4: Time Series and Aggregations (online),Data science tools and coding,9543550,02/12/2021 15:00,02/12/2021 16:00,https://lse.zoom.us/j/89015931479,[Giorgia Cecchinato],0
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting,Data science tools and coding,9597874,31/01/2022 13:00,31/01/2022 14:00,LBR.R.08,[Giorgia Cecchinato],1
"[Using IT, Research, Career Development]",Python Fundamentals 5: List of Lists,Data science tools and coding,9623857,09/03/2022 13:00,09/03/2022 14:00,LBR.R.08,[Sara Luxmoore],3
"[Using IT, Research, Career Development]",Python Fundamentals 8 & 9: Fast-track Pilot,Data science tools and coding,9678320,01/06/2022 11:00,01/06/2022 13:00,LBR.R.08,[Kashvi Gandhi],5
"[Using IT, Research, Career Development]",Working with Tabular Data 3: Pandas Basics (online),Data science tools and coding,9579591,19/01/2022 12:00,19/01/2022 13:00,https://lse.zoom.us/j/89462099114,[Ximin Chen],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions (online),Productivity tools,9519934,02/11/2021 14:00,02/11/2021 15:00,MS TEAMS,"[Kashvi Gandhi, Bethanie Lim, Nedelin Velikov]",6
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4c: Sorting and Filtering (online),Productivity tools,9598969,03/02/2022 11:00,03/02/2022 12:00,MS TEAMS,[Shenel Mushtaq],3
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 3: Data Manipulation (online),Productivity tools,9527154,26/11/2021 09:00,26/11/2021 10:00,MS TEAMS,"[Bardia Bijani Aval, Manuela Capony]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9598794,02/02/2022 14:00,02/02/2022 15:00,LBR.R.08,[Jing Soh],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9598957,04/02/2022 11:00,04/02/2022 12:00,MS TEAMS,"[Min Qi Boo, Bethanie Lim]",4
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages,Data science tools and coding,9536229,24/11/2021 15:00,24/11/2021 16:00,LRB.R08,[Mario Marset Marset Ehrle],1
"[Using IT, Research, Career Development]",Python Fundamentals 6: Functions and Modules (online),Data science tools and coding,9483052,15/11/2021 11:00,15/11/2021 12:00,https://lse.zoom.us/j/89483045286,[Michael Wiemers],3
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 4: Debugging and Troubleshooting (online),Productivity tools,9527819,02/12/2021 09:00,02/12/2021 10:00,MS TEAMS,"[Isolde Hegemann, Lidya Stamper]",0
"[Using IT, Research, Career Development]",Data Visualisation in Python 1: Line Plots with Matplotlib (online),Data science tools and coding,9528479,17/11/2021 18:00,17/11/2021 19:00,https://lse.zoom.us/j/85080754615,[Kashvi Gandhi],4
"[Using IT, Research, Career Development]",R Data Wrangling 3: Joining and aggregation (online),Data science tools and coding,9579874,26/01/2022 16:00,26/01/2022 17:00,https://lse.zoom.us/j/86954915188,[Lars Murdock Physant Murdock],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools,Productivity tools,9624187,04/03/2022 14:00,04/03/2022 15:00,LBR.R.08,"[Bardia Bijani Aval, Kara Jessup]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9616778,23/02/2022 16:00,23/02/2022 17:00,MS TEAMS,"[Manuela Capony, Jing Soh]",8
"[Using IT, Research, Career Development]",Tableau 3: Geographic Data and Relationships (online),Data science tools and coding,9616517,21/02/2022 13:00,21/02/2022 14:00,https://lse.zoom.us/j/82766909762,[Giorgia Cecchinato],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9689153,07/06/2022 14:00,07/06/2022 15:00,LBR.R.08,"[Shenel Mushtaq, Jing Soh]",4
"[Using IT, Research, Career Development]",Data Visualisation in Python 3: Plotting with Pandas and Seaborn (online),Data science tools and coding,9498388,23/11/2021 18:00,23/11/2021 19:00,https://lse.zoom.us/j/85049730991,[Giorgia Cecchinato],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9526542,02/12/2021 13:00,02/12/2021 14:00,MS TEAMS,"[Shenel Mushtaq, Lidya Stamper]",2
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages (online),Data science tools and coding,9579910,26/01/2022 14:00,26/01/2022 15:00,https://lse.zoom.us/j/85948376696,[Arina Ghanizadegan],7
"[Problem solving, Using IT, Career Development, Application of information skills]",VBA 3: Data Manipulation (online),Productivity tools,9580198,24/01/2022 15:00,24/01/2022 16:00,MS TEAMS,"[Manuela Capony, Shenel Mushtaq]",3
"[Using IT, Research, Career Development]",R Fundamentals 1 & 2: Fast-track Pilot,Data science tools and coding,9626829,01/03/2022 11:00,01/03/2022 13:00,LBR.R.08,[Arina Ghanizadegan],6
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion (online)",Data science tools and coding,9552991,15/02/2022 16:00,15/02/2022 17:00,https://lse.zoom.us/j/84474717157,[Mario Marset Marset Ehrle],3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data (online),Productivity tools,9679572,26/05/2022 14:00,26/05/2022 15:00,MS TEAMS,"[Shurjo Rana, Eshwar Seshagiri]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions (online),Productivity tools,9580090,18/01/2022 17:00,18/01/2022 18:00,MS TEAMS,"[Manuela Capony, Jack Downes]",4
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames (online),Data science tools and coding,9546956,06/12/2021 10:00,06/12/2021 11:00,https://lse.zoom.us/j/87542482216,[Arina Ghanizadegan],4
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr (online),Data science tools and coding,9527921,15/11/2021 10:00,15/11/2021 11:00,https://lse.zoom.us/j/82747012746,[Arina Ghanizadegan],2
"[Using IT, Research, Career Development]","R Fundamentals 2: Vectors, Functions, and Indexing (online)",Data science tools and coding,9541953,30/11/2021 18:00,30/11/2021 19:00,https://lse.zoom.us/j/88022075691,[Anton Boichenko],1
"[Using IT, Research, Career Development]",Data Visualisation in Python 1: Line Plots with Matplotlib (online),Data science tools and coding,9498382,02/02/2022 11:00,02/02/2022 12:00,https://lse.zoom.us/j/85080754615,[Kashvi Gandhi],0
"[Using IT, Research, Career Development]",R Data Wrangling 1: Pipes and introduction to dplyr,Data science tools and coding,9485985,02/11/2021 12:00,02/11/2021 13:00,LRB.R08,[Kashvi Gandhi],1
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9679439,19/05/2022 13:00,19/05/2022 14:00,LBR.R.08,"[Eshwar Seshagiri, Jing Soh]",6
"[Using IT, Research, Career Development]",Tableau 1: Introduction to Tableau (online),Data science tools and coding,9628880,31/03/2022 13:00,31/03/2022 14:00,https://lse.zoom.us/j/85419155956,[Giorgia Cecchinato],7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4f: What-If Analysis,Productivity tools,9624217,07/03/2022 10:00,07/03/2022 11:00,LBR.R.08,"[Isolde Hegemann, Lidya Stamper]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables (online),Productivity tools,9598760,02/02/2022 11:00,02/02/2022 12:00,MS TEAMS,"[Min Qi Boo, Shurjo Rana]",5
"[Using IT, Research, Career Development]",Python Fundamentals 1: Numerical Variables (online),Data science tools and coding,9598198,07/02/2022 11:00,07/02/2022 12:00,https://lse.zoom.us/j/85725962302,[Michael Wiemers],9
"[Using IT, Research, Career Development]",Working with Tabular Data 3: Pandas Basics (online),Data science tools and coding,9538705,09/11/2021 15:00,09/11/2021 16:00,https://lse.zoom.us/j/89462099114,[Sara Luxmoore],1
"[Using IT, Research, Career Development]",Data Visualisation in Python 3: Plotting with Pandas and Seaborn,Data science tools and coding,9498368,25/11/2021 14:00,25/11/2021 15:00,LRB.R08,[Ximin Chen],2
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides,Productivity tools,9630780,23/03/2022 17:00,23/03/2022 18:00,LBR.R.08,"[Bardia Bijani Aval, Eshwar Seshagiri]",7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations,Productivity tools,9679375,17/05/2022 13:00,17/05/2022 14:00,LBR.R.08,"[Isolde Hegemann, Eshwar Seshagiri]",5
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9487575,01/12/2021 09:00,01/12/2021 10:00,LRB.R08,"[Manuela Capony, Jing Soh]",1
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 2: Formatting Slides (online),Productivity tools,9365341,26/10/2021 15:00,26/10/2021 16:00,MS TEAMS,"[Min Qi Boo, Kara Jessup]",3
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets (online),Productivity tools,9615448,14/02/2022 11:00,14/02/2022 12:00,MS TEAMS,"[Eshwar Seshagiri, Lidya Stamper]",9
"[Specific skills, Using IT, Research, Career Development]",R Fundamentals 6: Conditionals and Logic (online),Data science tools and coding,9528543,18/11/2021 09:00,18/11/2021 10:00,https://lse.zoom.us/j/84756346489,[Mario Marset Marset Ehrle],1
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 3: Professional Slides,Productivity tools,9616785,23/02/2022 12:00,23/02/2022 13:00,LBR.R.08,"[Shurjo Rana, Eshwar Seshagiri]",2
"[Using IT, Research, Career Development]",R Fundamentals 7: Lists and Matrices (online),Data science tools and coding,9547237,10/12/2021 09:00,10/12/2021 10:00,https://lse.zoom.us/j/85013336621,[Mario Marset Marset Ehrle],1
"[Using IT, Research, Career Development]",Python for Accounting 3,Data science academic support,9540412,08/12/2021 14:00,08/12/2021 16:00,LRB.R08,"[Ximin Chen, Kashvi Gandhi]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4d: Charting Data,Productivity tools,9599206,11/02/2022 16:00,11/02/2022 17:00,LBR.R.08,[Kara Jessup],2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4b: Pivot Tables,Productivity tools,9679538,24/05/2022 14:00,24/05/2022 15:00,LBR.R.08,"[Kara Jessup, Nedelin Velikov]",6
"[Using IT, Research, Career Development]",Tableau 2: Filtering and Sorting (online),Data science tools and coding,9629135,31/03/2022 15:00,31/03/2022 16:00,https://lse.zoom.us/j/85869172503,[Giorgia Cecchinato],3
"[Specific skills, Using IT, Research, Career Development]","R Fundamentals 3: Strings, Factors, and Type Conversion",Data science tools and coding,9616419,16/03/2022 15:00,16/03/2022 16:00,LBR.R.08,[Arina Ghanizadegan],7
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 3: Essential Functions,Productivity tools,9520723,12/11/2021 10:00,12/11/2021 11:00,LRB.R08,"[Bethanie Lim, Jing Soh]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",PowerPoint 1: Designing Slides,Productivity tools,9515451,17/02/2022 14:00,17/02/2022 15:00,LBR.R.08,"[Min Qi Boo, Manuela Capony]",0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9527068,23/11/2021 14:00,23/11/2021 15:00,MS TEAMS,"[Eshwar Seshagiri, Jing Soh]",3
"[Using IT, Research, Career Development]",Python Fundamentals 9: Writing Functions (online),Data science tools and coding,9688738,14/06/2022 11:00,14/06/2022 12:00,https://lse.zoom.us/j/89721871756,[Nicolas Eduardo Santos Villagran],1
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9616459,17/02/2022 16:00,17/02/2022 17:00,https://lse.zoom.us/j/84547282868,[Lars Murdock Physant Murdock],8
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4a: Lookup Functions,Productivity tools,9689201,10/06/2022 12:00,10/06/2022 13:00,LBR.R.08,"[Manuela Capony, Isolde Hegemann]",4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 1: Calculated Worksheets,Productivity tools,9688967,06/06/2022 11:00,06/06/2022 12:00,LBR.R.08,"[Manuela Capony, Kara Jessup]",2
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 5: Complex Calculations (online),Productivity tools,9679318,12/05/2022 14:00,12/05/2022 15:00,MS TEAMS,[Jing Soh],3
"[Using IT, Research, Career Development]",Python Fundamentals 1 & 2: Fast-track Pilot,Data science tools and coding,9626802,07/03/2022 12:00,07/03/2022 14:00,LBR.R.08,[Ximin Chen],4
"[Using IT, Research, Career Development]",R Fundamentals 5: Loading Data and Packages (online),Data science tools and coding,9629142,24/05/2022 10:00,24/05/2022 11:00,https://lse.zoom.us/j/86380927939,[Adam Gray],4
"[Using IT, Research, Career Development]",R Fundamentals 1: Numerical Variables (online),Data science tools and coding,9518630,03/11/2021 18:00,03/11/2021 19:00,https://lse.zoom.us/j/82078627399,[Nina Keleher],4
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 4e: Data Tools (online),Productivity tools,9532523,09/12/2021 13:00,09/12/2021 14:00,MS TEAMS,"[Shenel Mushtaq, Lidya Stamper]",2
"[Using IT, Research, Career Development]",Data Visualisation in Python 1: Line Plots with Matplotlib,Data science tools and coding,9498345,18/11/2021 10:00,18/11/2021 11:00,LRB.R08,[Kashvi Gandhi],0
"[Problem solving, Using IT, Career Development, Application of information skills]",Excel 2: Numeric Calculations (online),Productivity tools,9598843,02/02/2022 17:00,02/02/2022 18:00,MS TEAMS,"[Shurjo Rana, Eshwar Seshagiri]",7
"[Using IT, Research, Career Development]",R Fundamentals 4: Data Frames,Data science tools and coding,9616433,16/02/2022 14:00,16/02/2022 15:00,LBR.R.08,[Sara Luxmoore],0
"[Using IT, Research, Career Development]",Python for Accounting 3,Data science academic support,9540430,10/12/2021 12:00,10/12/2021 13:00,LRB.R08,"[Ximin Chen, Michael Wiemers]",0
